position	filename	char_count	paragraph_count
3103	24807_A_Memory_of_the_Southern_Seas.txt	142278	399
3104	18325_With_Our_Soldiers_in_France.txt	269377	428
3105	2151_The_Works_of_Edgar_Allan_Poe__Volume_5.txt	410933	602
3106	9662_An_Enquiry_Concerning_Human_Understanding.txt	336229	398
3107	19709_Danger_in_Deep_Space.txt	267359	1544
3108	5110_The_Adventures_of_Jerry_Muskrat.txt	80120	292
3109	1713_Lincoln_An_Account_of_his_Personal_Life_Especially.txt	726018	965
3110	24968_Behind_the_Scenes.txt	311201	741
3111	15398_Narrative_of_the_Life_and_Adventures_of_Henry_Bibb.txt	279593	541
3112	24150_Disturbing_Sun.txt	22321	82
3113	332_The_Burial_of_the_Guns.txt	285852	424
3114	13119_Jean_François_Millet.txt	102025	279
3115	10986_Frederick_Douglass.txt	129913	195
3116	35070_Franz_Schubert__The_Story_of_the_Boy_Who_Wrote_Bea.txt	9358	78
3117	29919_Astounding_Stories_of_Super-Science_November_1930.txt	420999	1681
3118	30791_With_Joffre_at_Verdun_A_Story_of_the_Western_Front.txt	440282	933
3119	23104_The_Blue_Tower.txt	29138	140
3120	10972_With_the_Die-Hards_in_Siberia.txt	417367	496
3121	8659_Sabbath_in_Puritan_New_England.txt	453320	672
3122	32321_The_Book.txt	39855	164
3123	54274_Shakespeares_Christmas_and_other_stories.txt	370214	1292
3124	25145_A_Patriotic_Schoolgirl.txt	368160	1282
3125	7060_At_Agincourt.txt	637774	1436
3126	42243_The_Hour_of_the_Dragon.txt	401646	1370
3127	23427_Evolution_Old__New.txt	669960	1375
3128	36791_The_Mormon_Puzzle_and_How_to_Solve_It.txt	302879	525
3129	353_In_Flanders_Fields_and_Other_Poems.txt	153658	347
3130	21710_The_Crew_of_the_Water_Wagtail.txt	316079	1165
3131	22895_The_Point_of_View.txt	37040	95
3132	11093_Trailin.txt	360078	1890
3133	7163_The_History_of_Australian_Exploration_from_1788_to.txt	1087632	2330
3134	24370_Mercenary.txt	118703	521
3135	20134_Bunny_Brown_and_His_Sister_Sue_at_Christmas_Tree_C.txt	234132	1386
3136	7853_Quentin_Durward.txt	1045368	2587
3137	26093_The_Memory_of_Mars.txt	70075	331
3138	18647_Peeps_at_Many_Lands_Egypt.txt	129704	295
3139	31524_The_Price_of_the_Prairie_A_Story_of_Kansas.txt	783376	2299
3140	29283_Salvage_in_Space.txt	47931	205
3141	44348_Dastral_of_the_Flying_Corps.txt	269203	1207
3142	4689_Famous_Affinities_of_History_The_Romance_of_Devoti.txt	192260	437
3143	28_Aesops_Fables.txt	73205	196
3144	23831_The_Seed_of_the_Toc-Toc_Birds.txt	54622	176
3145	22925_The_Story_of_Young_Abraham_Lincoln.txt	278595	951
3146	6260_Donovan_Pasha_and_Some_People_of_Egypt__Complete.txt	441767	1467
3147	20749_St_Ronans_Well.txt	1010880	2464
3148	21962_Harvard_Classics_Volume_28.txt	1013889	999
3149	1015_The_Oregon_Trail_Sketches_of_Prairie_and_Rocky-Mou.txt	716898	807
3150	25519_Little_Wizard_Stories_of_Oz.txt	76123	310
3151	22669_The_Young_Miner_Or_Tom_Nelson_in_California.txt	222312	1369
3152	3029_Real_Soldiers_of_Fortune.txt	254696	559
3153	4980_Old_Granny_Fox.txt	117284	377
3154	10657_De_Bello_Gallico_and_Other_Commentaries.txt	918089	1262
3155	38268_Aspects_of_Modern_Opera_Estimates_and_Inquiries.txt	115586	80
3156	5993_Walter_Sherwoods_Probation.txt	223908	1679
3157	50309_Dave_Dawson_in_Libya.txt	269492	1002
3158	22911_Where_We_Live.txt	75256	354
3159	23868_Vanishing_Point.txt	10265	31
3160	18151_Time_Crime.txt	209486	792
3161	12526_Boy_Scouts_in_Northern_Wilds_Or_The_Signal_from_th.txt	189068	1210
3162	23733_Incidents_of_the_War_Humorous_Pathetic_and_Descrip.txt	429022	1165
3163	25079_Queensland_Cousins.txt	306413	1621
3164	29159_Acid_Bath.txt	26266	187
3165	21650_London_Town.txt	19632	90
3166	2348_The_Disappearance_of_Lady_Frances_Carfax.txt	40452	127
3167	23678_Tales_of_Fantasy_and_Fact.txt	199807	701
3168	12590_The_Shadow_of_the_Rope.txt	407015	1395
3169	18379_Abraham_Lincoln.txt	1000041	711
3170	39806_How_A_Dear_Little_Couple_Went_Abroad.txt	61440	140
3171	16089_The_War_on_All_Fronts_Englands_Effort.txt	289151	410
3172	38183_From_the_Thames_to_the_Tiber.txt	256085	234
3173	2273_Tom_Swift_and_His_Motor-Boat_Or_The_Rivals_of_Lake.txt	220404	1102
3174	18854_The_Gourmets_Guide_to_Europe.txt	313062	611
3175	159_The_Island_of_Doctor_Moreau.txt	236032	641
3176	7849_The_Trial.txt	449038	127
3177	1300_Riders_of_the_Purple_Sage.txt	561390	1781
3178	29070_Brighter_Britain_Volume_1_of_2.txt	434077	891
3179	21286_Mother_West_Wind_How_Stories.txt	137277	400
3180	21709_The_Walrus_Hunters_A_Romance_of_the_Realms_of_Ice.txt	490803	1746
3181	20107_Denmark.txt	132701	233
3182	18953_The_Tale_of_Dickie_Deer_Mouse.txt	71148	400
3183	20472_Grace_Harlowes_Plebe_Year_at_High_School.txt	280540	1531
3184	40953_A_Traveler_in_Time.txt	25921	115
3185	12946_The_Boy_Scouts_on_Picket_Duty.txt	119978	565
3186	24452_Nights_Rome_Venice_in_the_Aesthetic_Eighties_Londo.txt	368444	426
3187	20194_The_Petticoat_Commando_Boer_Women_in_Secret_Servic.txt	532703	2355
3188	19070_Both_Sides_the_Border_A_Tale_of_Hotspur_and_Glendo.txt	697338	2242
3189	32518_The_Adventures_of_a_Cat_and_a_Fine_Cat_Too.txt	96360	169
3190	25847_Pattys_Friends.txt	274653	1621
3191	28045_Walls_of_Acid.txt	23715	83
3192	50847_Tea_Tray_in_the_Sky.txt	29114	150
3193	7070_The_Treasure_of_the_Incas_A_Story_of_Adventure_in_.txt	638129	1974
3194	20259_Frontier_Boys_in_Frisco.txt	284900	1226
3195	32880_Death_Makes_a_Mistake.txt	32193	210
3196	19307_The_Lion_of_Petra.txt	274905	1143
3197	5703_The_Lord_of_Death_and_the_Queen_of_Life.txt	259958	1060
3198	19693_Fighting_For_Peace.txt	211630	555
3199	24713_Stories_of_New_Jersey.txt	354387	714
3200	25486_David_the_Shepherd_Boy.txt	20253	88
3201	46300_The_First_Canadians_in_France.txt	290023	1233
3202	16406_An_Introduction_to_Philosophy.txt	645077	1341
3203	24585_The_Story_of_Cole_Younger.txt	207737	641
3204	51588_Security_Plan.txt	18768	87
3205	24064_Damned_If_You_Dont.txt	90687	420
3206	27110_The_Eternal_Wall.txt	24231	81
3207	51782_Doctor.txt	49347	165
3208	32032_Second_Variety.txt	77963	468
3209	24529_The_Unnecessary_Man.txt	44736	203
3210	7005_The_Antiquary__Complete.txt	977971	2561
3211	21241_The_Rifle_Rangers.txt	466454	2208
3212	30971_Industrial_Revolution.txt	90942	423
3213	29685_Submarine_Warfare_of_To-day.txt	384996	877
3214	5959_Peveril_of_the_Peak.txt	1280705	3177
3215	35345_The_International_Monthly_Volume_5_No_4_April_1852.txt	743620	1178
3216	25059_In_The_Far_North.txt	41271	118
3217	15240_A_Journal_of_a_Tour_in_the_Congo_Free_State.txt	318791	379
3218	24852_The_Wonders_of_the_Jungle_Book_One.txt	173799	707
3219	14831_Andy_Grants_Pluck.txt	236705	2105
3220	19379_The_Leicestershires_beyond_Baghdad.txt	220830	392
3221	29614_The_Game_of_Rat_and_Dragon.txt	29930	147
3222	5994_Our_Nervous_Friends__Illustrating_the_Mastery_of_N.txt	370835	374
3223	25051_Space_Platform.txt	316528	1101
3224	27887_Wild_Animals_at_Home.txt	233252	630
3225	38287_Were_Civilized.txt	23501	94
3226	17026_Craphound.txt	53169	229
3227	18613_The_Golden_Scorpion.txt	356710	1588
3228	24003_Confessions_of_a_Book-Lover.txt	297437	524
3229	50868_The_Highest_Mountain.txt	32427	140
3230	14301_Atlantida.txt	332012	1611
3231	5039_State_of_the_Union_Addresses.txt	397206	1244
3232	7629_Devereux__Volume_06.txt	225706	349
3233	10150_Draculas_Guest.txt	303062	669
3234	3774_The_Eskimo_Twins.txt	111996	624
3235	34376_Our_Domestic_Birds_Elementary_Lessons_in_Avicultur.txt	476744	882
3236	15803_Crime_and_Its_Causes.txt	333511	293
3237	19200_The_History_of_a_Lie_The_Protocols_of_the_Wise_Men.txt	157293	435
3238	23272_The_Story_of_the_Rock.txt	141018	422
3239	26521_Earthmen_Bearing_Gifts.txt	4938	19
3240	22763_Suite_Mentale.txt	26077	126
3241	382_Edinburgh_Picturesque_Notes.txt	139426	137
3242	60736_History_of_the_Church_of_Jesus_Christ_of_Latter-da.txt	1340509	3708
3243	17546_The_Lion_of_Saint_Mark_A_Story_of_Venice_in_the_Fo.txt	656803	2155
3244	30285_How_I_Filmed_the_War.txt	496873	1669
3245	32608_Some_War-time_Lessons.txt	125955	199
3246	23663_Tom_Slade_on_a_Transport.txt	191081	848
3247	24818_Sketches_of_Travel_in_Normandy_and_Maine.txt	331295	288
3248	12816_The_Devils_Pool.txt	205284	630
3249	8440_Men_in_War.txt	228475	498
3250	32013_The_Last_Campaign_of_the_Twenty-Second_Regiment_NG.txt	83383	126
3251	7064_A_Half-Century_of_Conflict_-_Volume_II.txt	437741	471
3252	8642_Woman_in_the_Nineteenth_Century.txt	605994	1335
3253	11758_Baldy_of_Nome.txt	269071	843
3254	10882_The_Eagles_Shadow.txt	272139	914
3255	15798_Clover.txt	301697	892
3256	17767_Pee-wee_Harris_Adrift.txt	213808	904
3257	6905_The_Boy_Aviators_in_Africa_Or_an_Aerial_Ivory_Trai.txt	283783	1294
3258	209_The_Turn_of_the_Screw.txt	219424	548
3259	35_The_Time_Machine.txt	178108	290
3260	18963_Into_the_Jaws_of_Death.txt	353795	294
3261	47526_Precious_Memories.txt	159143	395
3262	6267_The_Weavers_a_tale_of_England_and_Egypt_of_fifty_y.txt	857373	2589
3263	21706_Twice_Bought.txt	395207	1582
3264	5833_Helping_Himself_Or_Grant_Thorntons_Ambition.txt	237398	1811
3265	32684_The_Invader.txt	15243	51
3266	35118_The_Postnatal_Development_of_Two_Broods_of_Great_H.txt	25942	51
3267	2770_Five_Little_Peppers_and_How_They_Grew.txt	375313	2240
3268	2042_Something_New.txt	395688	1565
3269	1313_Over_the_Sliprails.txt	232256	712
3270	34672_Fish_Stories.txt	41893	83
3271	16720_Marzios_Crucifix_and_Zoroaster.txt	749290	2073
3272	4439_Vittoria__Volume_5.txt	109687	311
3273	540_The_Red_Fairy_Book.txt	629665	2722
3274	51296_The_Sense_of_Wonder.txt	30928	146
3275	25454_Introduction_of_the_Locomotive_Safety_Truck.txt	32554	95
3276	2744_Mary_Stuart.txt	404932	890
3277	6133_The_Extraordinary_Adventures_of_Arsene_Lupin_Gentl.txt	285439	1272
3278	36435_Wonderland_or_Alaska_and_the_Inside_Passage.txt	244559	330
3279	24521_In_Case_of_Fire.txt	17689	85
3280	7401_A_Crystal_Age.txt	324456	660
3281	25061_The_Penal_Cluster.txt	96632	538
3282	21359_Off_to_the_Wilds_Being_the_Adventures_of_Two_Broth.txt	507957	2272
3283	341_Myths_and_Legends_of_the_Sioux.txt	230356	633
3284	7040_Paula_the_Waldensian.txt	281488	1253
3285	30396_Books_and_Authors.txt	249126	555
3286	51096_The_Mormons_A_Discourse_Delivered_Before_the_Histo.txt	131621	186
3287	542_The_Life_of_Me_An_Autobiography.txt	499768	1330
3288	5404_Grace_Harlowes_Overland_Riders_on_the_Great_Americ.txt	215541	1210
3289	204_The_Innocence_of_Father_Brown.txt	433362	1330
3290	20869_The_Skylark_of_Space.txt	488903	1713
3291	10002_The_House_on_the_Borderland.txt	276885	714
3292	29338_England_and_Germany.txt	497069	551
3293	23452_The_Trial_of_William_Tinkling.txt	18118	75
3294	20791_For_Love_of_Country_A_Story_of_Land_and_Sea_in_the.txt	477319	1298
3295	30047_Aircraft_and_Submarines.txt	657194	1167
3296	32077_Breeder_Reaction.txt	22958	117
3297	16957_Mr_Sponges_Sporting_Tour.txt	1050296	3514
3298	4698_Whitefoot_the_Wood_Mouse.txt	99215	297
3299	36645_Louisiana_Beef_Cattle.txt	21205	97
3300	611_Prester_John.txt	393224	921
3301	35158_Verdi__The_Story_of_the_Little_Boy_who_Loved_the_H.txt	11238	62
3302	23882_Gold_in_the_Sky.txt	203384	917
3303	1743_Twelve_Stories_and_a_Dream.txt	391207	1034
3304	14980_Outwitting_Our_Nerves_A_Primer_of_Psychotherapy.txt	514986	923
3305	29493_Government_Ownership_of_Railroads_and_War_Taxation.txt	37809	91
3306	20710_Pluck_on_the_Long_Trail_Or_Boy_Scouts_in_the_Rocki.txt	407259	1583
3307	3833_Australian_Legendary_Tales_folk-lore_of_the_Noonga.txt	179851	367
3308	23380_Fighting_the_Flames.txt	488881	1779
3309	21500_Memoirs_of_the_Court_of_Queen_Elizabeth.txt	1558716	1889
3310	23495_The_Story_of_the_Greeks.txt	383199	1401
3311	5393_The_Crisis__Volume_06.txt	136926	442
3312	20990_London_and_the_Kingdom_-_Volume_2.txt	1118146	2416
3313	2726_Eight_Cousins.txt	381240	1632
3314	20789_The_Grammar_School_Boys_Snowbound_or_Dick__Co_at_W.txt	262830	1819
3315	41718_Dave_Dawson_on_the_Russian_Front.txt	265242	905
3316	14891_The_Rulers_of_the_Lakes_A_Story_of_George_and_Cham.txt	479869	1707
3317	5563_Barbara_Blomberg__Volume_03.txt	98587	343
3318	21092_On_the_Trail_of_the_Space_Pirates.txt	288636	1608
3319	32347_Time_Fuze.txt	8931	48
3320	21632_Fame_and_Fortune_or_The_Progress_of_Richard_Hunter.txt	222541	1487
3321	35119_Trenching_at_Gallipoli.txt	235893	393
3322	12776_Dave_Darrin_at_Vera_Cruz_Fighting_with_the_US_Navy.txt	258659	1590
3323	24198_A_Spaceship_Named_McGuire.txt	84616	427
3324	2225_Captains_Courageous_A_Story_of_the_Grand_Banks.txt	286545	1147
3325	17679_The_Story_of_a_Nodding_Donkey.txt	95035	550
3326	35581_Personal_Recollections_of_Chickamauga.txt	37213	25
3327	44796_The_Prodigal_Village_A_Christmas_Tale.txt	141299	507
3328	46092_A_Little_Pilgrimage_in_Italy.txt	444546	646
3329	41714_The_Syndic.txt	272130	1099
3330	37653_Sentiment_Inc.txt	55380	260
3331	2900_The_Age_of_Invention_A_Chronicle_of_Mechanical_Con.txt	306147	426
3332	5164_The_Beetle_A_Mystery.txt	574847	2199
3333	27995_The_History_of_London.txt	371408	941
3334	10045_Dave_Darrins_Second_Year_at_Annapolis.txt	199930	1466
3335	24375_Wizard.txt	37727	215
3336	4028_The_Autobiography_of_Benvenuto_Cellini.txt	1001733	1121
3337	11696_The_Food_of_the_Gods_and_How_It_Came_to_Earth.txt	403909	1302
3338	19533_Stories_of_Great_Inventors.txt	55095	739
3339	17355_The_Runaway_Skyscraper.txt	88033	433
3340	30308_Hanging.txt	50462	262
3341	22799_Peeps_at_Many_Lands_Ancient_Egypt.txt	143765	211
3342	14606_And_Thus_He_Came_A_Christmas_Fantasy.txt	44824	230
3343	2745_Karl_Ludwig_Sand.txt	124627	273
3344	316_The_Golden_Road.txt	399491	1674
3345	24382_Vigorish.txt	61451	252
3346	599_Vanity_Fair.txt	1693817	3224
3347	51102_The_Sentimentalists.txt	88107	334
3348	42943_Frank_Forester_A_Story_of_the_Dardanelles.txt	301759	876
3349	21810_The_Wonder_Island_Boys_Treasures_of_the_Islands.txt	327928	1531
3350	24283_Down_the_River_Or_Buck_Bradford_and_His_Tyrants.txt	300360	1315
3351	31048_A_Battery_at_Close_Quarters.txt	29317	70
3352	14392_George_Du_Maurier_the_Satirist_of_the_Victorians.txt	221411	408
3353	11469_Boy_Scouts_on_Motorcycles_Or_With_the_Flying_Squad.txt	218224	1295
3354	7718_The_Last_of_the_Barons__Volume_04.txt	184068	432
3355	30408_The_Fifth-Dimension_Tube.txt	158864	478
3356	7450_Terre_Napoleón_a_History_of_French_Explorations_an.txt	486760	618
3357	19721_The_Literary_World_Seventh_Reader.txt	558133	1695
3358	553_Out_of_Times_Abyss.txt	196551	520
3359	11011_A_Hilltop_on_the_Marne.txt	196531	449
3360	21652_Klondike_Nuggets_and_How_Two_Boys_Secured_Them.txt	202041	789
3361	9218_Footprints_on_the_Sea-Shore_From_Twice_Told_Tales.txt	22450	15
3362	36830_The_Badger_A_Monograph.txt	118905	118
3363	23274_Lost_in_the_Forest_Wandering_Wills_Adventures_in_S.txt	143521	374
3364	2736_The_Champdoce_Mystery.txt	533454	2111
3365	33222_The_Irish_at_the_Front.txt	292657	344
3366	21942_Dickory_Dock.txt	64312	221
3367	20320_Jack_Harkaways_Boy_Tinker_Among_The_Turks.txt	419515	3600
3368	50682_The_Planet_Mappers.txt	324880	1615
3369	9106_The_Elson_Readers_Book_5.txt	623438	2073
3370	20311_The_Bobbsey_Twins_on_Blueberry_Island.txt	244915	1494
3371	2157_Female_Suffrage_A_Letter_to_the_Christian_Women_of.txt	88927	62
3372	2323_Recollections_and_Letters_of_General_Robert_E_Lee.txt	751378	1151
3373	17506_A_Little_Mother_to_the_Others.txt	387742	1821
3374	34827_Memoirs_of_Service_Afloat_During_the_War_Between_t.txt	1863609	1886
3375	10837_The_Soul_of_Democracy.txt	156314	248
3376	18720_In_the_Yule-Log_Glow_Book_I.txt	256364	712
3377	18807_He_Walked_Around_the_Horses.txt	44880	119
3378	51353_Dr_Kometevskys_Day.txt	38638	170
3379	52228_Search_the_Sky.txt	298337	1269
3380	20912_The_Daffodil_Mystery.txt	373594	1805
3381	21894_The_Rover_Boys_at_Colby_Hall_or_The_Struggles_of_t.txt	324914	1995
3382	24913_The_Monster.txt	75291	444
3383	51844_Someone_to_Watch_Over_Me.txt	116857	542
3384	17778_Sir_John_French_An_Authentic_Biography.txt	189795	411
3385	18699_The_Moving_Picture_Girls_at_Sea.txt	241238	1297
3386	25325_The_International_Monthly_Volume_3_No_1_April_1851.txt	845013	1336
3387	11490_American_Negro_Slavery.txt	1159472	1624
3388	22716_The_Book-Hunter_at_Home.txt	545660	861
3389	14339_Music_Talks_with_Children.txt	158959	436
3390	9807_Scarhaven_Keep.txt	410643	1360
3391	51125_Mars_is_My_Destination.txt	343471	1155
3392	16435_The_Atlantic_Book_of_Modern_Plays.txt	425898	2475
3393	7628_Devereux__Volume_05.txt	88587	179
3394	19338_The_Keeper.txt	51193	161
3395	53482_The_Russian_Advance.txt	151366	260
3396	4435_Vittoria__Volume_1.txt	130876	350
3397	6469_Queen_Victoria_her_girlhood_and_womanhood.txt	416274	677
3398	51546_Handyman.txt	5725	38
3399	23591_I_Was_a_Teen-Age_Secret_Weapon.txt	69462	273
3400	50960_Dave_Dawson_on_Convoy_Patrol.txt	262391	905
3401	21681_A_Little_Traitor_to_the_South.txt	128295	557
3402	9963_Elsies_Girlhood.txt	503752	2388
3403	17095_Bunny_Brown_and_His_Sister_Sue_on_an_Auto_Tour.txt	219750	1366
3404	10883_Dios_Rome_Volume_4.txt	661457	789
3405	23601_The_U-boat_hunters.txt	299164	789
3406	17037_History_of_the_English_People_Volume_I.txt	506613	268
3407	5174_Allan_and_the_Holy_Flower.txt	631617	1951
3408	51508_The_Chasers.txt	23609	164
3409	16473_Queen_Hildegarde.txt	255531	668
3410	19009_Sir_Joshua_Reynolds.txt	100347	302
3411	16243_Journal_of_Landsboroughs_Expedition_from_Carpentar.txt	366321	466
3412	47248_The_Heroic_Record_of_the_British_Navy_A_Short_Hist.txt	496017	536
3413	32274_The_History_and_Records_of_the_Elephant_Club.txt	383411	926
3414	6141_Pecks_Bad_Boy_with_the_Cowboys.txt	180833	321
3415	29720_Hall_of_Mirrors.txt	12883	67
3416	50905_Yesterday_House.txt	48800	252
3417	21993_The_Devils_Pool.txt	197919	633
3418	14117_Wanted_a_Young_Woman_to_Do_Housework_Business_prin.txt	87044	190
3419	35302_The_Genial_Idiot_His_Views_and_Reviews.txt	190870	611
3420	19381_Among_the_Farmyard_People.txt	200996	677
3421	36_The_War_of_the_Worlds.txt	331690	784
3422	18264_Within_The_Enemys_Lines.txt	337237	1501
3423	22117_Across_Coveted_Lands_or_a_Journey_from_Flushing_Ho.txt	1284021	2811
3424	11547_Blackfoot_Lodge_Tales_The_Story_of_a_Prairie_Peopl.txt	527020	1050
3425	51379_The_Music_Master_of_Babylon.txt	58756	203
3426	22285_An_American_Suffragette.txt	265111	663
3427	20985_The_Banner_Boy_Scouts_on_a_Tour_or_The_Mystery_of_.txt	378009	1727
3428	11609_The_Golden_Canyon.txt	176846	1014
3429	14988_Ciceros_Tusculan_Disputations.txt	1006878	1628
3430	24182_Rollo_in_London.txt	220007	718
3431	15852_The_Texan_Star_The_Story_of_a_Great_Fight_for_Libe.txt	609921	2075
3432	29446_Beside_Still_Waters.txt	7463	42
3433	3043_The_Quaker_Colonies_A_Chronicle_of_the_Proprietors.txt	275894	301
3434	22426_The_Players.txt	103631	529
3435	5392_The_Crisis__Volume_05.txt	147537	564
3436	11356_A_Tale_of_One_City_the_New_Birmingham.txt	214016	366
3437	29246_The_International_Monthly_Volume_3_No_2_May_1851.txt	815589	1391
3438	15888_The_Unwritten_Literature_of_the_Hopi.txt	170531	464
3439	37937_A_Wanderer_in_Paris.txt	497599	789
3440	640_The_Yellow_Fairy_Book.txt	573959	1751
3441	7190_The_Biography_of_a_Rabbit.txt	311060	360
3442	10335_Childrens_Rights_A_Book_of_Nursery_Logic.txt	235048	509
3443	29774_A_Yankee_Flier_Over_Berlin.txt	204436	1081
3444	24119_Make_Mine_Homogenized.txt	96868	406
3445	39572_West_Of_The_Sun.txt	394302	1279
3446	2942_Two_Penniless_Princesses.txt	379245	1196
3447	24517_Accidental_Death.txt	17520	51
3448	4596_Unknown_to_History_A_Story_of_the_Captivity_of_Mar.txt	910717	2762
3449	7277_The_Green_Fairy_Book.txt	625290	1694
3450	19748_Story-Lives_of_Great_Musicians.txt	583703	640
3451	3284_The_Discovery_of_the_Source_of_the_Nile.txt	1143494	1206
3452	15132_Narrative_of_William_W_Brown_a_Fugitive_Slave.txt	107617	213
3453	50566_Falcons_of_Narabedla.txt	144024	420
3454	21698_Rivers_of_Ice.txt	522718	1641
3455	10097_The_Healing_of_Nations_and_the_Hidden_Sources_of_T.txt	273295	338
3456	11682_The_Soul_of_the_War.txt	729922	1218
3457	20223_Two_Boys_in_Wyoming_A_Tale_of_Adventure.txt	374519	1481
3458	9267_Chip_of_the_Flying_U.txt	227817	1010
3459	6628_The_Life_Crime_and_Capture_of_John_Wilkes_Booth.txt	239812	512
3460	32748_Mate_in_Two_Moves.txt	49079	251
3461	13604_Thrilling_Stories_Of_The_Ocean.txt	203885	307
3462	11978_Brave_Tom_Or_The_Battle_That_Won.txt	262873	1310
3463	19404_Life_of_Abraham_Lincoln.txt	89935	144
3464	7229_Rujub_the_Juggler.txt	773293	2611
3465	27143_The_Cavern_of_the_Shining_Ones.txt	48936	141
3466	19850_The_Human_Side_of_Animals.txt	331461	628
3467	32737_Uniform_of_a_Man.txt	28383	150
3468	37687_The_Cruise_of_the_Land-Yacht_Wanderer_or_Thirteen_.txt	446648	1760
3469	17973_The_World_of_Romance.txt	203568	437
3470	21754_The_Ocean_and_Its_Wonders.txt	250119	448
3471	41562_The_Hanging_Stranger.txt	27843	154
3472	18273_The_Wild_Tribes_of_Davao_District_Mindanao.txt	358925	737
3473	31644_Helpfully_Yours.txt	77755	365
3474	20366_Wonderwings_and_other_Fairy_Stories.txt	23287	95
3475	20121_Lone_Star_Planet.txt	170428	782
3476	960_The_Tin_Woodman_of_Oz.txt	232899	1029
3477	7725_The_Last_of_the_Barons__Volume_11.txt	79959	151
3478	46115_Canada_in_Flanders_Volume_II.txt	429542	505
3479	14313_One_of_the_28th_A_Tale_of_Waterloo.txt	641163	1769
3480	145_Middlemarch.txt	1762378	4456
3481	9479_The_Boy_Life_of_Napoleon_Afterwards_Emperor_of_the.txt	206682	793
3482	15285_The_Hosts_of_the_Air.txt	461369	1748
3483	14134_Akbar_Emperor_of_India.txt	77589	106
3484	35097_Edvard_Grieg__The_Story_of_the_Boy_Who_Made_Music_.txt	11989	74
3485	20762_Chancellorsville_and_Gettysburg.txt	405492	631
3486	29501_Negro_Migration_during_the_War.txt	422745	1036
3487	51854_The_Rat_Race.txt	426424	1936
3488	3534_A_Complete_Account_of_the_Settlement_at_Port_Jacks.txt	379201	608
3489	10291_In_the_Fourth_Year_Anticipations_of_a_World_Peace.txt	206642	193
3490	28459_In_Brief_Authority.txt	630698	2577
3491	3410_The_American_Spirit_in_Literature_A_Chronicle_of_G.txt	349426	317
3492	9415_Olaf_the_Glorious_A_Story_of_the_Viking_Age.txt	471818	1187
3493	32019_Stones_River_The_Turning-Point_of_the_Civil_War.txt	81338	115
3494	20838_The_Infra-Medians.txt	54192	218
3495	39342_The_Sea_Its_Stirring_Story_of_Adventure_Peril__Her.txt	973821	943
3496	29190_The_Great_Dome_on_Mercury.txt	48841	154
3497	538_Jean_of_the_Lazy_A.txt	387616	1000
3498	6948_The_Secrets_of_the_German_War_Office.txt	349464	791
3499	16366_The_Workingmans_Paradise_An_Australian_Labour_Nove.txt	481051	1330
3500	20460_The_Citizen-Soldier.txt	531684	1216
3501	22431_Dave_Darrin_on_Mediterranean_Service_or_With_Dan_D.txt	270843	1655
3502	19206_Under_Drakes_Flag_A_Tale_of_the_Spanish_Main.txt	592536	1562
3503	12735_The_Grammar_School_Boys_in_Summer_Athletics.txt	252883	1715
3504	21880_The_Medallic_History_of_the_United_States_of_Ameri.txt	1294707	2886
3505	15169_The_Bobbsey_Twins_in_a_Great_City.txt	224340	1386
3506	8188_The_Mysterious_Key_and_What_It_Opened.txt	103222	401
3507	27190_Pussy_and_Doggy_Tales.txt	69264	327
3508	18357_A_Jacobite_Exile.txt	624297	1944
3509	2899_The_Agrarian_Crusade_A_Chronicle_of_the_Farmer_in_.txt	276977	272
3510	1283_Tom_Swift_and_His_Wizard_Camera_Or_Thrilling_Adven.txt	231442	1219
3511	13944_After_London_Or_Wild_England.txt	462155	809
3512	29882_Astounding_Stories_of_Super-Science_October_1930.txt	433493	1852
3513	32288_A_Yankee_Flier_in_Italy.txt	202516	1063
3514	24876_Lucy_Maud_Montgomery_Short_Stories_1905_to_1906.txt	480475	1607
3515	10324_Bull_Hunter.txt	273192	1020
3516	12814_Philippine_Folk_Tales.txt	250158	1101
3517	47696_Barry_Blake_of_the_Flying_Fortress.txt	291920	1340
3518	5791_Mrs_Peter_Rabbit.txt	113398	379
3519	24866_A_Lieutenant_at_Eighteen.txt	448527	1803
3520	20782_Triplanetary.txt	334002	845
3521	33566_Ecological_Observations_on_the_Woodrat_Neotoma_flo.txt	79205	125
3522	6958_Frank_on_the_Lower_Mississippi.txt	237039	617
3523	15133_Campfire_Girls_in_the_Allegheny_Mountains_or_A_Chr.txt	184627	662
3524	23162_No_Great_Magic.txt	93559	325
3525	1987_The_Outlet.txt	519464	490
3526	19067_Police_Operation.txt	71229	207
3527	21093_The_Journal_of_Negro_History_Volume_4_1919.txt	1018151	1918
3528	41084_The_Metal_Moon.txt	77198	347
3529	35562_A_Rational_Theology_as_Taught.txt	244150	460
3530	18004_Told_in_a_French_Garden.txt	264240	1044
3531	19714_With_Frederick_the_Great_A_Story_of_the_Seven_Year.txt	686653	2231
3532	21236_The_Boy_Hunters.txt	513401	1136
3533	28066_The_Christian_Foundation_Or_Scientific_and_Religio.txt	103677	135
3534	29954_There_is_a_Reaper_.txt	8732	36
3535	7882_The_Life_of_Kit_Carson_Hunter_Trapper_Guide_Indian.txt	346448	781
3536	34465_A_Little_Book_of_Christmas.txt	97187	455
3537	23845_Talents_Incorporated.txt	287979	1067
3538	13033_Three_Expeditions_into_the_Interior_of_Eastern_Aus.txt	788575	1244
